date,close,high,low,open,volume
2000-03-08,85.98834991455078,86.59694325869486,84.83005935634108,85.73313335087747,11808500
2000-03-09,88.50121307373047,88.50121307373047,85.51714377754435,86.22389703190422,5500900
2000-03-10,88.03011322021484,89.20803623386624,87.65710426589189,88.06937732066989,7924600
2000-03-13,87.0680923461914,88.2460146778197,85.24231273216756,85.87053797570265,10540500
2000-03-14,85.83130645751953,88.01046359768071,85.53682576290316,87.500030393679,8263900
2000-03-15,87.833740234375,88.22638100430962,85.47789561476726,85.98832861568228,10300800
2000-03-16,91.93679809570312,92.25091058118919,88.50119278569927,88.97236151392838,25601400
2000-03-17,92.54450988769531,93.213696050218,91.59977648178095,91.83595983325954,10272900
2000-03-20,92.07212829589844,92.80036017852953,91.18644087107684,92.50513103692232,12502300
2000-03-21,93.9615478515625,94.31582264446743,91.0092579106881,91.65876169768048,13612600
2000-03-22,94.5323486328125,95.00471514690526,93.64666141888858,94.19775568533014,8260000
2000-03-23,96.14624786376953,96.65797814922665,93.94187124949273,93.94187124949273,11654500
2000-03-24,96.71708679199219,98.0948230710804,95.55585192818927,96.2840839614216,11462900
2000-03-27,95.69353485107422,96.85476861417858,95.61480713832138,96.59890354773187,8798600
2000-03-28,95.14249420166016,96.35293346384512,94.84726511332236,95.26058583699528,6334400
2000-03-29,95.24095153808594,96.03807047532348,94.25685408470626,95.45745297782948,6747500
2000-03-30,93.64669036865234,95.68377159041685,92.66259316007046,94.57174174471932,9491900
2000-03-31,94.70950317382812,95.92978355553579,93.48922279212044,94.23713657445741,9249100
2000-04-03,95.2606201171875,95.2606201171875,93.64670052016076,94.55207005020014,8508200
2000-04-04,94.5520248413086,96.3627630356051,89.05092347928826,95.57548555982402,19585500
2000-04-05,93.9615478515625,94.98500836439896,92.97745120460438,93.13490666811768,8387200
2000-04-06,94.77837371826172,95.53612834148944,93.84348165064311,94.63075918126931,6378500
2000-04-07,95.37866973876953,95.81167236655594,94.78821160996989,95.45739748927616,6023600
2000-04-10,95.00472259521484,96.43166321840793,94.6701296215006,95.57549884449209,9624200
2000-04-11,94.72916412353516,95.49675967741379,93.4498382004041,94.47329893890895,9006400
2000-04-12,92.13117980957031,95.20156307175638,92.05245203361683,94.70951447204708,10779200
2000-04-13,90.85184478759766,93.3120875515599,90.55661565592219,92.87908482510255,12225800
2000-04-14,85.6557846069336,89.94644661160076,84.08122974283555,89.82835499679341,29604000
2000-04-17,88.6474838256836,88.6474838256836,84.82918634296098,85.14409747555666,23918200
2000-04-18,90.98959350585938,90.98959350585938,88.03730299625978,88.52935141452639,11069200
2000-04-19,90.1432876586914,91.40293185304867,89.7693307884916,91.00929304231202,6553700
2000-04-20,90.57628631591797,90.65501407455848,89.67091709155198,90.41883079863692,8537600
2000-04-24,89.5921859741211,90.26137189747789,88.48999739447461,89.11981943998688,12893100
2000-04-25,93.31202697753906,93.31202697753906,90.96987738666643,91.08796896267681,14102000
2000-04-26,92.25907135009766,93.68601165364582,91.95400135416666,93.19396327311198,7711100
2000-04-27,91.95397186279297,92.80029480587946,90.0645066875301,90.0645066875301,15595300
2000-04-28,91.38319396972656,93.12504464091347,91.36351204123858,92.58379160749382,8743400
2000-05-01,92.62322235107422,93.51875074397134,91.85562658573382,92.30831126785765,7328300
2000-05-02,90.77310180664062,92.6625679327112,90.77310180664062,91.63910711442297,9411900
2000-05-03,88.6474838256836,90.6944061875555,88.03734350627946,90.6944061875555,12630700
2000-05-04,89.316650390625,89.66108436634909,88.64746438064675,89.43474203944469,5963600
2000-05-05,90.39913177490234,90.69436081401045,88.76553109183749,88.84425883559965,7862400
2000-05-08,89.72010803222656,90.30072516219272,89.33631026835064,89.90708643001227,5064100
2000-05-09,89.00169372558594,90.3203831284197,88.34234902416907,90.10388188317833,5620300
2000-05-10,86.99415588378906,88.78521203433766,86.7579726551453,88.48998299853295,10293900
2000-05-11,88.9820556640625,89.11982925168657,87.62400172891091,88.25382384376383,7091100
2000-05-12,89.94645690917969,90.35977760832472,89.19854326310774,89.31663489143489,5960800
2000-05-15,91.50133514404297,91.70799550519858,89.43473153248682,89.90709807227108,4441300
2000-05-16,92.38703918457031,93.03654329473027,91.52103370435704,92.30831141364183,8192200
2000-05-17,91.42259979248047,92.0721037307263,90.98959716698326,91.75719273036468,5907200
2000-05-18,90.30072021484375,92.15082215472938,90.30072021484375,91.71781957305403,4325600
2000-05-19,88.88362121582031,90.21215186951116,88.43093669678491,89.78899025389111,6518400
2000-05-22,88.2144546508789,89.10014194657046,86.28562454026174,88.96236836724066,10839400
2000-05-23,86.9154052734375,88.6867790222168,86.63985824584961,88.45059585571289,7979200
2000-05-24,88.33252716064453,88.6080742596305,85.97069488362195,86.91542779443098,11081500
2000-05-25,86.81705474853516,89.31666162975573,86.73832697274868,88.60811164767745,8278900
2000-05-26,86.9154052734375,87.97822952270508,86.49224376678467,87.4271354675293,4814000
2000-05-30,89.74966430664062,90.02521152161715,87.84051574573182,88.17510879248903,5362700
2000-05-31,89.94645690917969,90.69437055525164,89.4937723339256,89.78900140474349,6056500
2000-06-01,91.52100372314453,91.59973146828273,90.06454043808804,90.49754303634809,8961600
2000-06-02,93.11527252197266,93.90255024357039,92.88893017701331,93.80414052837067,8962200
2000-06-05,92.66255187988281,93.35141961900683,92.50509639665445,92.87905316932178,6998100
2000-06-06,92.24923706054688,93.07587839968554,91.89496220091601,92.34764674377766,4858900
2000-06-07,92.8888931274414,93.21364505807024,91.95400120593416,92.3476399097267,4919500
2000-06-08,92.52476501464844,93.05617719405613,91.99335283524077,92.89872173349089,5723100
2000-06-09,92.32798767089844,93.19399309778386,91.7178474837746,92.898763974982,3085300
2000-06-12,91.24543762207031,92.56412707864466,91.24543762207031,92.56412707864466,3678900
2000-06-13,92.95779418945312,93.05620388052813,91.08801005902797,91.20610168831797,6558700
2000-06-14,93.11527252197266,93.76477664229078,92.70195171813384,93.37113778149191,6420500
2000-06-15,93.31202697753906,93.68598363490527,92.48538594546636,93.292345048204,5881200
2000-06-16,92.54539489746094,93.63045068926661,92.09164429361495,93.63045068926661,5567900
2000-06-19,93.72906494140625,94.16308713225258,92.32835696185673,92.46645493167146,5106900
2000-06-20,93.3936767578125,93.9855251529824,92.80182836264258,93.55150299652448,6480000
2000-06-21,93.3542709350586,93.70938016515814,92.73282978238439,92.762422218226,3115000
2000-06-22,91.93378448486328,93.23585096039997,91.5392188862158,93.15693784067048,7490500
2000-06-23,91.14459991455078,92.24938294381806,90.82894762047442,92.05210026002034,4863300
2000-06-26,92.31849670410156,92.3283608452175,91.4603164270146,91.77596894272475,5201300
2000-06-27,91.63787841796875,92.62429260976604,91.549101140707,92.16067793962131,4159500
2000-06-28,91.89434051513672,92.79197737504198,91.73651425405448,91.93379708040729,5347700
2000-06-29,91.02626037597656,92.01267412083976,90.60210246568538,91.3813693241273,6345700
2000-06-30,91.71675872802734,91.9140414957796,90.83885041152976,90.8684428266926,7420200
2000-07-03,92.97935485839844,93.07799622786416,91.65756050755763,91.81538669870281,1436600
2000-07-05,91.30248260498047,92.58482084381447,91.1446563602009,92.40726631843745,2748200
2000-07-06,92.01268005371094,92.46643040560531,91.04599452141423,91.4997448733086,5963200
2000-07-07,93.49234008789062,93.92636234615895,92.32837130435284,92.60456728688723,3034800
2000-07-10,93.33448028564453,94.00524171657075,93.13719751184271,93.35420856302471,2816100
2000-07-11,93.5317611694336,94.14333775586103,92.90045630602464,93.09773907583994,5431600
2000-07-12,94.14334106445312,94.7746459500488,93.86714517700503,94.24198245282746,5883000
2000-07-13,94.5576400756836,94.93247737204037,94.18280277932682,94.68587388759512,5356000
2000-07-14,95.48490142822266,95.48490142822266,94.48862301456042,94.97196600732725,5341900
2000-07-17,95.32706451416016,95.94850543555835,95.12978168197026,95.31720037255067,4208300
2000-07-18,94.54776000976562,95.09028758415657,94.28142829142827,95.09028758415657,4262100
2000-07-19,93.78827667236328,94.63659301584491,93.59099380178617,94.36039699703694,8506800
2000-07-20,95.0903091430664,95.0903091430664,93.94606890856478,94.06443858799598,4538900
2000-07-21,93.23580932617188,94.53787522027415,93.23580932617188,94.53787522027415,5656900
2000-07-24,92.70319366455078,93.97566780614761,92.52563913316517,93.51205319641853,5628500
2000-07-25,92.99909210205078,93.33447279058173,92.66371141351983,93.2752879631939,4757100
2000-07-26,92.09166717529297,92.90052714834074,91.94370498510129,92.7821573961874,12062500
2000-07-27,91.77597045898438,92.56510176129723,91.3419482427123,92.13107954502516,7652600
2000-07-28,89.7044677734375,92.11131735961727,89.33949468045122,91.99294770783794,6229500
2000-07-31,90.27656555175781,90.98678328774191,89.68471743843772,90.2371090108698,5265500
2000-08-01,90.8290023803711,91.3616659477625,90.35552365380096,90.67117613818105,3946600
2000-08-02,91.28276062011719,91.79569595102772,90.67118387941616,90.82901013508094,7439800
2000-08-03,91.9140396118164,92.05213754641241,90.03985335658513,90.19767956755197,4607100
2000-08-04,92.40729522705078,92.62430638151226,91.7957183372048,92.36783865351234,3686600
2000-08-07,93.51203155517578,93.70931432216982,92.40724806000915,92.6242591037026,4159800
2000-08-08,93.8671875,93.94610064627994,93.11751261034047,93.11751261034047,3658700
2000-08-09,93.07804107666016,94.2025532304053,93.03858450986208,94.15323252190771,5383800
2000-08-10,92.62430572509766,93.34438818707126,92.34810971228586,93.13724117746241,4193400
2000-08-11,93.05831909179688,93.433156501749,91.89435029247188,92.56511197343883,5089400
2000-08-14,94.24198913574219,94.41954364740677,92.84128132149942,93.29503174019779,2966700
2000-08-15,94.16304779052734,94.57734152687787,93.78821060049592,94.28141742948463,5564600
2000-08-16,93.82769012451172,94.65627780012767,93.33448317474031,94.26171224031054,5191600
2000-08-17,94.81409454345703,94.97192075160261,93.65012625838338,93.86713729458354,5652200
2000-08-18,94.49847412109375,94.93249634043906,94.20254988063103,94.93249634043906,4626400
2000-08-21,95.01141357421875,95.14951155906499,94.3209236499875,94.71548932097679,2380600
2000-08-22,94.85359191894531,95.52435359224901,94.75495049640065,95.05087476403465,3075300
2000-08-23,95.22838592529297,95.5045817825447,94.24197214939393,94.57735283319961,5483200
2000-08-24,95.52433013916016,95.64269981715168,95.01139486786354,95.42568874083388,4529000
2000-08-25,95.48490142822266,95.72164085325132,95.28761857403212,95.4257165719655,2822200
2000-08-28,95.81035614013672,96.53043809197754,95.48483964135936,95.48483964135936,5518700
2000-08-29,95.83010864257812,95.87942933668135,95.26785272980129,95.60323344970325,3561900
2000-08-30,94.91275024414062,95.64269656694944,94.91275024414062,95.52432689298044,3964800
2000-08-31,96.17534637451172,96.648825002817,95.26784567025992,95.36648705115685,4863100
2000-09-01,96.27400207519531,96.96449184417725,95.95834960937499,96.74748077392577,3191200
2000-09-05,95.50459289550781,96.08657709100822,95.20866872830422,95.8794301739657,3470800
2000-09-06,94.41950988769531,95.92872269722491,94.39978161567531,95.44538003273505,4322200
2000-09-07,95.22838592529297,95.37634799167783,94.5872169709586,94.85354869045133,4265500
2000-09-08,94.57738494873047,95.01140715750645,94.27159657436557,94.87330918198683,3518200
2000-09-11,94.43929290771484,95.44543536401177,93.86717268746756,94.53793432499884,3937500
2000-09-12,93.74879455566406,94.85357832988906,93.70933799229888,94.53792582296764,4769100
2000-09-13,93.99539184570312,94.28145191113764,93.21612477089879,93.43313585502152,7691600
2000-09-14,94.46882629394531,94.65624486965639,93.53173341538994,94.61678832740142,3397100
2000-09-15,92.40201568603516,93.82601935242954,92.40201568603516,93.7864636950297,4085700
2000-09-18,91.55162048339844,93.01518062938494,91.26484180614433,92.639401672983,5109300
2000-09-19,92.38226318359375,92.59981935893512,91.58126090165509,91.8482616623013,6588200
2000-09-20,91.69998931884766,92.42188074775694,90.60231878995818,92.20432442671579,6508100
2000-09-21,90.30561828613281,92.12517958318149,90.26606260576219,91.43295517669557,5972300
2000-09-22,91.94717407226562,91.96695191138636,90.137501792719,90.26605774700373,7791300
2000-09-25,91.29448699951172,92.44160143754718,90.9582638021565,92.36249009699301,9726300
2000-09-26,90.12763214111328,91.76919313907518,90.12763214111328,91.3736362720964,5302400
2000-09-27,90.6023178100586,91.11654183604888,89.94964885399399,90.85942982305373,7186200
2000-09-28,91.7691879272461,92.60974622183832,90.43418357701137,90.62207307815551,7036400
2000-09-29,90.89899444580078,92.38233312801033,90.89899444580078,92.0658875424723,9333600
2000-10-02,91.03742980957031,91.7098766080768,90.59242825173513,91.31431966777886,5517800
2000-10-03,90.18692779541016,92.24382263986688,90.04848295011018,91.47248707319561,9347200
2000-10-04,90.9384994506836,91.29450053596248,89.71227349027856,90.42427566083633,6148900
2000-10-05,91.25495147705078,91.67028610666024,90.70117197090482,90.76050548942045,4566900
2000-10-06,89.27716064453125,91.54172309331256,88.44649144934509,91.0571660627873,10014900
2000-10-09,88.60475158691406,89.43542113304139,88.20919466018677,89.43542113304139,4508000
2000-10-10,87.14115905761719,89.39583271457778,87.14115905761719,88.6640526680204,6104700
2000-10-11,86.40938568115234,87.73450100288207,85.51938285312491,87.10161010295145,10346000
2000-10-12,84.25362396240234,87.08185594048298,84.03606765639613,86.88407748047734,12336900
2000-10-13,87.06202697753906,87.12136048070413,84.0953518192858,84.13490748806251,11778800
2000-10-16,87.45760345458984,87.48727021288516,86.50826718913976,86.96315748300125,5659000
2000-10-17,85.2821044921875,87.69500262485144,85.06454810317682,87.61589121066574,7831700
2000-10-18,84.96556091308594,86.15223075824076,82.37466508449789,83.93711371395175,10897300
2000-10-19,88.16960144042969,88.25860171106268,86.3500403519327,86.6071522448725,8767300
2000-10-20,88.54542541503906,89.35631718229762,87.57631086392516,87.57631086392516,7373500
2000-10-23,88.94099426269531,89.25743987270269,87.93232388079684,88.56521510081157,5290000
2000-10-24,88.34762573242188,89.83096397507504,87.97184671094975,89.21785083477839,5750700
2000-10-25,86.27095794677734,88.32785378044649,86.15229087945028,87.8136298220292,9137600
2000-10-26,86.50830078125,87.12141402409837,84.82718382505287,86.78519063285894,9345800
2000-10-27,88.14986419677734,88.14986419677734,86.46874719953121,87.25986108058821,9762900
2000-10-30,88.94099426269531,89.29699557395361,87.43787761516033,87.61587827078947,10154100
2000-10-31,90.47373962402344,90.93851891818991,88.64428921081496,89.24751340111614,7752400
2000-11-01,90.16719055175781,90.66163665041847,89.37607679390075,90.02874564413283,6753600
2000-11-02,90.31549072265625,91.07693743081835,90.19682370320241,90.60226935300301,11395100
2000-11-03,90.3649673461914,90.97808049736933,90.10785537956842,90.80007990509188,5187100
2000-11-06,90.99786376953125,91.32419820817444,90.52319549514118,90.60230687420619,4042500
2000-11-07,90.97804260253906,91.13626528532609,90.2264848593007,90.59237481324568,5231300
2000-11-08,88.96077728271484,91.17589668148408,88.96077728271484,91.17589668148408,6123300
2000-11-09,88.62456512451172,89.3761235879644,86.86433609168834,88.60478727021034,10635300
2000-11-10,86.46873474121094,88.26851856130476,86.40940120868036,87.97185089865192,8569500
2000-11-13,85.7962875366211,86.69617944139664,84.18439324564955,85.8358432247431,17285300
2000-11-14,88.05093383789062,88.36737924251916,86.70604086821935,87.00270843505861,7668900
2000-11-15,88.32783508300781,88.67394728944592,87.18072034167004,88.01138963712152,8837700
2000-11-16,86.94339752197266,88.52562495640346,86.90384183611188,87.70484447479248,6684100
2000-11-17,86.47860717773438,87.97183412843053,85.91493872614708,86.90383074647566,6551100
2000-11-20,85.24250030517578,86.31050378927776,85.00516619759757,85.91494694331406,5458500
2000-11-21,85.67762756347656,86.191851551623,84.50084574444912,85.36118203230951,7684300
2000-11-22,83.63060760498047,85.36116883601647,83.62071868366026,85.02494551112947,5736900
2000-11-24,85.34141540527344,85.42052679846488,84.57007932165683,84.57007932165683,3411600
2000-11-27,86.09294891357422,86.50828360853977,85.63805853337385,86.36983871021792,5992000
2000-11-28,84.609619140625,86.44895868716033,84.5799523737454,85.51939999159947,5336100
2000-11-29,84.45138549804688,86.01383501897092,84.3426073668433,85.04472075915727,6914100
2000-11-30,83.7196273803711,84.49096342285502,82.1176217536737,83.85807231107334,11201600
2000-12-01,83.68006896972656,84.84696191919805,82.90873295227931,84.29318221436412,7587200
2000-12-04,84.39208984375,84.72831330926296,83.22519663991095,83.46253085086127,6996600
2000-12-05,87.16097259521484,87.49719599755626,85.06452079238008,85.3611885003284,8883400
2000-12-06,85.7666244506836,87.55651941500663,85.46006785458407,87.20051820663299,12888000
2000-12-07,84.58983612060547,85.9940630003256,84.58983612060547,85.36117201228272,6529100
2000-12-08,84.78761291503906,88.26851328197326,84.72827938605722,86.74561937143955,10276300
2000-12-11,87.73454284667969,88.32787834834795,86.52809399328757,86.94342884445535,6405600
2000-12-12,87.35877227783203,87.85321857779712,86.94343738586136,87.45766153782505,5022900
2000-12-13,86.16216278076172,88.22894712842373,86.09294033849552,88.13005792518632,6070500
2000-12-14,85.06450653076172,86.38962207076662,84.82717240419369,85.99406519315322,7678400
2000-12-15,83.14318084716797,84.51203779740767,82.8852802623402,84.51203779740767,9065300
2000-12-18,84.25414276123047,84.73026694919128,83.64906827236362,83.83753409676477,7235400
2000-12-19,82.53813171386719,85.68253596255074,82.53813171386719,84.09545495375147,9616600
2000-12-20,80.14754486083984,81.85365596431318,80.04835235482396,81.65527095228138,9994300
2000-12-21,80.70304107666016,81.8040781414966,79.691277287351,79.98885487244193,14331500
2000-12-22,83.12336730957031,83.23247912823443,81.79418697311657,81.89337953553849,10182900
2000-12-26,84.01609802246094,84.01609802246094,82.7067562350979,83.06384944983327,4665300
2000-12-27,84.6310806274414,84.8989005028447,83.32173901435863,83.63915516298475,4854100
2000-12-28,84.88897705078125,84.98816959232224,84.1747907516861,84.31366030984348,8358700
2000-12-29,83.28207397460938,85.24608667672616,83.28207397460938,85.10721709172802,8774600
2001-01-02,81.7743148803711,83.89703484451465,80.98077470685949,83.7978423228257,8737500
2001-01-03,85.7023696899414,86.33720205801505,81.04031948690061,81.45692822844894,19431600
2001-01-04,84.77987670898438,85.99994513477179,84.43270276668713,85.66269044796876,9219000
2001-01-05,82.01240539550781,84.82947398916096,82.01240539550781,84.73028143304641,12911400
2001-01-08,82.6471939086914,82.6471939086914,81.06011385283558,82.44880890170943,6625300
2001-01-09,82.42896270751953,83.48040314638801,82.16114297309076,83.19274491311268,5702400
2001-01-10,83.8772201538086,83.8772201538086,81.77433809697233,81.89336915679324,8746100
2001-01-11,83.95655059814453,84.74017152173307,83.2225259355426,83.2225259355426,7245100
2001-01-12,83.7978515625,84.88896942138672,83.34156591242011,84.23429870605469,7244000
2001-01-16,84.33349609375,84.55171967809045,83.49035951788917,83.79785638673253,8542200
2001-01-17,84.72034454345703,85.73210840523348,84.20454335902198,85.60315810912472,7851400
2001-01-18,85.56350708007812,86.14874321707379,84.39303480608679,84.71045101598276,8107000
2001-01-19,85.07743835449219,86.45621460857572,84.98816507185369,86.45621460857572,7782500
2001-01-22,85.64286041259766,86.19833877524596,84.78980435567347,85.22625164061142,7050900
2001-01-23,86.31735229492188,86.75379949108098,85.16671877777513,85.36510386693837,8463100
2001-01-24,86.57526397705078,87.17041932061437,86.23800928236474,86.4959099312423,6199900
2001-01-25,86.35701751708984,87.1307192591451,86.11895544261131,86.49588706053567,10818300
2001-01-26,86.25785064697266,86.4165587438392,85.35519834604412,85.80156486848131,7136800
2001-01-29,86.71810913085938,86.90855110015823,85.93725830963959,86.01978962085151,6705900
2001-01-30,87.4798812866211,87.55605805276089,86.2038623331543,86.52763296279018,7069100
2001-01-31,86.98470306396484,88.05121641599982,86.7180747259561,87.22593269162813,9706900
2001-02-01,87.56240844726562,87.57510780468553,86.49589490650906,87.03550619898304,8239100
2001-02-02,85.57536315917969,87.60047896943078,85.54361961899892,87.22592069412714,8276600
2001-02-05,86.20386505126953,86.29909569871789,85.54364378810835,85.57538733725781,4352900
2001-02-06,85.949951171875,86.78157999751939,85.84203083517342,85.89281858540467,7106700
2001-02-07,85.50555419921875,85.95627965576905,84.86436745045498,85.52459839108587,5748700
2001-02-08,84.50882720947266,85.9562432998037,84.49613754477579,85.57534993679218,5943300
2001-02-09,83.69627380371094,84.65487661242253,83.3280699702233,84.65487661242253,9913000
2001-02-12,84.65487670898438,84.75009766311112,83.60739777973754,83.60739777973754,5804400
2001-02-13,83.96287536621094,85.17540678985625,83.79782253633019,84.87703498012641,6587600
2001-02-14,83.83594512939453,84.21049383092692,82.94718385681405,84.21049383092692,8400100
2001-02-15,84.64852905273438,84.76280389372496,83.79151133577582,84.33111293087462,5929800
2001-02-16,82.78211975097656,83.34712005389574,82.08381010300666,83.163022967521,6434900
2001-02-20,81.5060806274414,83.25186863889876,81.32198360841095,83.18838156377507,5760000
2001-02-21,79.74765014648438,81.79180646537593,79.67146851265376,81.1950672855572,10910800
2001-02-22,79.8682632446289,80.33169303091343,78.09708025521415,80.21107332419824,21281600
2001-02-23,79.32864379882812,79.69684769603928,77.32257624503846,79.40482541861232,20173000
2001-02-26,81.01729583740234,81.01729583740234,79.03661741636137,79.86190130264157,11503700
2001-02-27,80.2681884765625,81.15694972125736,79.67779431065205,80.49672846616562,11415000
2001-02-28,78.68745422363281,80.52211901006476,78.25576810662614,80.46498643328043,14825800
2001-03-01,79.10008239746094,79.10008239746094,77.29081179636668,78.75092763213244,14672000
2001-03-02,78.47161102294922,79.76666933165629,77.63998236546685,77.7669468719853,12564300
2001-03-05,79.18896484375,79.2143587121776,78.59857072211733,78.8144161820594,5293200
2001-03-06,80.03961944580078,81.0997877197248,79.66506604853565,80.21102195411956,6917000
2001-03-07,80.6109848022461,80.64907317959775,79.83648884019783,80.56019707018743,6371700
2001-03-08,80.69984436035156,80.77602109943123,80.0777068786932,80.3697290130606,6055000
2001-03-09,78.31289672851562,80.05233551483263,78.15418868631993,80.05233551483263,10020300
2001-03-12,74.9610595703125,77.76701943570136,74.7515635800313,77.66544386099896,13972900
2001-03-13,76.19255828857422,76.459191492762,74.6118274713763,75.79896542549969,12888000
2001-03-14,74.68798828125,75.72911240880369,73.48180647199618,74.307090037113,19883400
2001-03-15,74.70706176757812,75.45616404031708,74.50391563480413,75.19588048465167,10370300
2001-03-16,73.20863342285156,74.72996709772933,73.08132221917246,74.55809818686902,58514600
2001-03-19,74.69815063476562,74.91457728917487,73.08770127491013,73.68605189168238,10067800
2001-03-20,72.69304656982422,75.4047150632735,72.6357601586489,75.04825333215547,15083900
2001-03-21,71.45814514160156,73.36776950776411,71.22898982914799,72.68030357040338,19004600
2001-03-22,70.73248291015625,71.67456147313109,68.77193421061055,71.30536629144544,28624800
2001-03-23,72.87126922607422,72.98584688430806,70.97437351896416,72.0883210854053,12861700
2001-03-26,73.80062103271484,74.01067603104919,73.05586380733013,73.64784758029299,9943800
2001-03-27,75.3092041015625,75.52563068169945,73.3804846255559,73.59691120569285,12880700
2001-03-28,73.22773742675781,74.4435292109781,73.1386220020056,74.4117050486674,10953300
2001-03-29,73.5077896118164,74.15705958465784,71.3817391979541,73.01128333090874,12060300
2001-03-30,74.2780532836914,74.2780532836914,72.88402539243424,73.5523961268137,9183600
2001-04-02,72.69304656982422,74.71724899060858,72.43843382269812,74.02978777437052,10561000
2001-04-03,70.26776885986328,72.66116466095076,70.05770913963416,72.55295384377443,12836000
2001-04-04,70.56060028076172,71.35627688486689,69.57396420552605,70.38236949847008,14884300
2001-04-05,73.23406982421875,73.51414466064152,71.61088775910927,72.12012268129926,21522800
2001-04-06,72.12013244628906,72.82032691678778,71.33081772437978,72.55934264831178,14937800
2001-04-09,72.92216491699219,73.19587785201864,71.789122255486,72.56570336679007,9034300
2001-04-10,74.2525634765625,74.9527581225581,73.31047996375725,73.48871079840056,17873600
2001-04-11,74.30349731445312,75.74207772171899,73.92793527437814,75.6084045789072,12722300
2001-04-12,75.6529541015625,75.71024536023647,73.81334960862493,74.0297762376667,9233200
2001-04-16,74.85728454589844,75.678423719802,74.41807418324422,75.29649976497923,7350000
2001-04-17,75.9139404296875,76.16855800023448,74.48808397719486,74.67268159443077,10924700
